--550010 -> 550031
--@@ for k,v in pairs(ICC_ABS_FIELD_OFFSETS) do PLR:SpawnGameObject(v[1], v[2], v[3], v[4], v[5], 5000, v[6]); end
ICC_ABS_FIELD_OFFSETS = {
   {550010, -13188.700195313, 312.21099853516, 21.856399536133, 2.6591401100159, 200},
   {550010, -13183.099609375, 306.81298828125, 21.857599258423, 5.8041000366211, 200},
   {550010, -13170.299804688, 296.24700927734, 21.858200073242, 3.7031600475311, 200},
   {550012, -13188.400390625, 304.49899291992, 21.858600616455, 4.2332901954651, 250},
   {550012, -13191.700195313, 298.31500244141, 21.857099533081, 4.2332901954651, 250},
   {550012, -13193.299804688, 295.20901489258, 21.857099533081, 4.2332901954651, 250},
   {550012, -13196.299804688, 289.35501098633, 21.857099533081, 4.2332901954651, 200},
   {550020, -13168.400390625, 296.25299072266, 30.787000656128, 3.6964499950409, 200},
   {550012, -13190, 301.41299438477, 21.857099533081, 4.2332901954651, 250},
   {550012, -13194.400390625, 315.07901000977, 21.8577003479, 5.9580001831055, 200},
   {550012, -13194.799804688, 292.17199707031, 21.857099533081, 4.2332901954651, 250},
   {550012, -13197.099609375, 315.96301269531, 21.8577003479, 5.9580001831055, 200},
   {550012, -13199.599609375, 316.82598876953, 21.8577003479, 5.9580001831055, 200},
   {550025, -13177.400390625, 282.24798583984, 48.798999786377, 3.8119299411774, 150},
   {550012, -13164.299804688, 287.89001464844, 21.858200073242, 1.7349100112915, 200},
   {550012, -13191.799804688, 314.20498657227, 21.8577003479, 5.9580001831055, 200},
   {550012, -13163.400390625, 282.48199462891, 21.858200073242, 1.7349100112915, 200},
   {550012, -13164.799804688, 290.58599853516, 21.858200073242, 1.7349100112915, 200},
   {550012, -13162.5, 277.05700683594, 21.858200073242, 1.7349100112915, 200},
   {550012, -13163.900390625, 285.16598510742, 21.858200073242, 1.7349100112915, 200},
   {550012, -13162.099609375, 274.31399536133, 21.858200073242, 1.7349100112915, 200},
   {550012, -13163, 279.75201416016, 21.858200073242, 1.7349100112915, 200},
   {550012, -13161.599609375, 271.60101318359, 21.858200073242, 1.7349100112915, 200},
   {550012, -13161.799804688, 268.87298583984, 21.858200073242, 1.3736300468445, 200},
   {550012, -13178.799804688, 307.35699462891, 21.8577003479, 5.6312699317932, 200},
   {550012, -13174.5, 304.03100585938, 21.857200622559, 5.6312699317932, 200},
   {550012, -13176.599609375, 305.69900512695, 21.857200622559, 5.6312699317932, 200},
   {550012, -13172.299804688, 302.3450012207, 21.857200622559, 5.6312699317932, 200},
   {550024, -13193.599609375, 297.17599487305, 21.857200622559, 5.8064098358154, 800},
   {550015, -13170.400390625, 271.62100219727, 22.745800018311, 4.1727900505066, 110.00000238419},
   {550024, -13194.700195313, 297.75100708008, 21.857200622559, 5.8064098358154, 750},
   {550024, -13191.599609375, 296.22500610352, 21.857200622559, 5.8064098358154, 800},
   {550024, -13195.599609375, 298.21701049805, 21.857200622559, 5.8064098358154, 700},
   {550024, -13190.299804688, 295.56298828125, 21.857200622559, 5.8064098358154, 750},
   {550024, -13189, 294.8630065918, 21.857200622559, 5.8064098358154, 700},
   {550024, -13195.900390625, 314.75900268555, 21.857200622559, 1.2353999614716, 800},
   {550024, -13175.900390625, 304.26400756836, 21.857200622559, 0.97228401899338, 800},
   {550024, -13164, 281.06399536133, 21.857200622559, 0.17509900033474, 800},
   {550010, -13169.900390625, 249.9700012207, 21.856399536133, 2.5462698936462, 200},
   {550020, -13169.200195313, 248.16799926758, 30.784900665283, 2.5478200912476, 200},
   {550012, -13162.299804688, 266.17700195313, 21.858200073242, 1.3736300468445, 200},
   {550012, -13162.799804688, 263.48001098633, 21.858200073242, 1.3736300468445, 200},
   {550012, -13163.400390625, 260.75399780273, 21.858200073242, 1.3736300468445, 200},
   {550012, -13163.900390625, 258.0419921875, 21.858200073242, 1.3736300468445, 200},
   {550012, -13165, 252.61999511719, 21.858200073242, 1.3736300468445, 200},
   {550012, -13164.5, 255.29800415039, 21.858200073242, 1.3736300468445, 200},
   {550016, -13183.599609375, 247.0299987793, 22.94580078125, 1.6398799419403, 69.999998807907},
   {550024, -13163.900390625, 262.32598876953, 21.857200622559, 6.1323399543762, 800},
   {550010, -13207.700195313, 314.64401245117, 21.856399536133, 4.7453899383545, 200},
   {550010, -13244.599609375, 287.4289855957, 21.856399536133, 5.8975701332092, 200},
   {550012, -13213.400390625, 316.22601318359, 21.857099533081, 0.43590900301933, 200},
   {550012, -13216, 315.16198730469, 21.856899261475, 0.43590900301933, 200},
   {550012, -13218.5, 314.00799560547, 21.856899261475, 0.43590900301933, 200},
   {550012, -13220.900390625, 312.80801391602, 21.856899261475, 0.43590900301933, 200},
   {550012, -13223.400390625, 311.62298583984, 21.856899261475, 0.43590900301933, 200},
   {550012, -13226, 310.43701171875, 21.856899261475, 0.43590900301933, 200},
   {550012, -13228.5, 309.24899291992, 21.856899261475, 0.43590900301933, 200},
   {550012, -13230.799804688, 307.60800170898, 21.856899261475, 0.78933799266815, 200},
   {550012, -13232.700195313, 305.64401245117, 21.856899261475, 0.78933799266815, 200},
   {550012, -13234.700195313, 303.67001342773, 21.856899261475, 0.78933799266815, 200},
   {550012, -13236.599609375, 301.71600341797, 21.856899261475, 0.78933799266815, 200},
   {550012, -13238.5, 299.77600097656, 21.856899261475, 0.78933799266815, 200},
